Molecular Weight( g/mol),XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area( A^2),Heavy atom count,Complexity,LogS,DOSE,Microcrystalline Cellulose (Avicel),Mannitol,Magnesium Stearate,Talc,Weight(mg),"Bulk Density
(g/cc , gm/ml , gm/cm³) (Mean)","Tapped Density
(g/cc , gm/ml , gm/cm³) (Mean)","Carr’s Compressibility Index
(%) (Mean)",Hausner Ratio (Mean),Angle of Repose (°) (Mean),Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Gum,Chitosan,Sodium saccharin,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,DISINTEGRATION_TIME
0.328481,0.855018587,0.125,0.157894737,0.318181818,0.107712766,0.337837838,0.5,0.296566077,0.000500751,0.030196276,0.40189989,0,0.133333333,0.199084668,0.271084337,0.000678571,0.473101124,0.050757151,0.510119785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7
0.204388393,0.459107807,1,0.473684211,0.272727273,0.614361702,0.189189189,0.167953668,0.729448491,0.144256385,0.205485657,0.073072707,0.133333333,0,0.199084668,0,0,0,0,0,0,0,0.120933333,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.470469812,1,0.125,0.210526316,0.545454545,0.317154255,0.445945946,0.756756757,0.108220604,0.00891337,0.293910418,0,0.066666667,0,0.14187643,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0.088888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.470469812,1,0.125,0.210526316,0.545454545,0.317154255,0.445945946,0.756756757,0.108220604,0.00891337,0.286361349,0,0.066666667,0,0.14187643,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0.061643836,0,0,0,0,0,0,0,0,0,0,0.088888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.402621034,0.789962825,0.5,0.210526316,0.454545455,0.258643617,0.391891892,0.544401544,0.359001041,0.058587882,0.133366885,0.002435757,0.066666667,0.066666667,0.084668192,0.415662651,0.000964286,0.332808989,0.046871244,0.442998761,0,0,0,0,0,0,0,0,0.068493151,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.412783832,0.400557621,1,0.473684211,0.363636364,0.797207447,0.378378378,0.147683398,0.847034339,0.098647972,0.075490689,0.121787846,1,1,0.187643021,0.27626506,0.000622619,0.288539326,0,0.58983891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.402621034,0.789962825,0.5,0.210526316,0.454545455,0.258643617,0.391891892,0.544401544,0.359001041,0.058587882,0.133366885,0.002435757,0.066666667,0.066666667,0.084668192,0.415662651,0.000964286,0.332808989,0.046871244,0.442998761,0,0,0,0,0,0,0,0,0.068493151,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.193267388,0.62267658,0,0.157894737,0.181818182,0.181515957,0.162162162,0.257722008,0.671175858,0.148723085,0.178661298,0,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0.171232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.430689715,0.440520446,0.375,0.473684211,0.5,0.53125,0.391891892,0.691119691,0.662851197,0.018527792,0.216406643,0.104737547,0,0,0.14187643,0.361445783,0.000857143,0.374382022,0.048073071,0.608219744,0.066666667,0,0,0,0,0.1,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
0.221403821,0.55204461,0.375,0.315789474,0.409090909,0.361702128,0.175675676,0.224903475,0.715920916,0.298948423,0.358580775,0,0.066666667,0.033333333,0.313501144,0.319277108,0.000785714,0.440449438,0.049675507,0.515076415,0,0,0,0,0,0.25,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.468437252,0.691449814,0.5,0.578947368,0.363636364,0.60106383,0.432432432,0.418918919,0.464099896,0.008512769,0.150981379,0.170502984,0,0.1,0.14187643,0.319277108,0.000714286,0.262022472,0.04534893,0.590458488,0,0.107142857,0,0,0,0,0,0.055555556,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.136713835,0.511152416,0.125,0.105263158,0.181818182,0.098071809,0.135135135,0.162162162,0.777315297,1,0.088072471,0,0.133333333,0.166666667,0.656750572,0.313253012,0.00072619,0.39505618,0.049274898,0.698471706,0,0,0,0,0,0.6,0,0,0,0,0,0.137174211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,10
0.169941346,0.260223048,0.375,0.315789474,0.045454545,0.438164894,0.108108108,0.366795367,0.750260146,0.023535303,0.189984902,0,0.133333333,0.066666667,0.084668192,0.278915663,0.000642857,0.319325843,0.046590818,0.438042131,0.044444444,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03
0.294024275,0.63197026,0.25,0.105263158,0.227272727,0.215093085,0.283783784,0.522200772,0.505723205,0.018527792,0.150981379,0.029229083,0,0.066666667,0.084668192,0,0,0,0,0,0,0.107142857,0,0,0,0,0,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13
0.153196926,0.715613383,0,0.052631579,0.181818182,0.010970745,0.162162162,0.170849421,0.594172737,0.018527792,0.201308505,0,0.033333333,0,0.084668192,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0.020547945,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42
0.328481,0.855018587,0.125,0.157894737,0.318181818,0.107712766,0.337837838,0.5,0.296566077,0.000500751,0.042778057,0.397028377,0,0.133333333,0.199084668,0.28313253,0.000714286,0.486898876,0.05115776,0.529533251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48
0.204388393,0.459107807,1,0.473684211,0.272727273,0.614361702,0.189189189,0.167953668,0.729448491,0.144256385,0.11716155,0.054804531,0.1,0,0.14187643,0,0,0,0,0,0,0,0.068933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5
0.468437252,0.691449814,0.5,0.578947368,0.363636364,0.60106383,0.432432432,0.418918919,0.464099896,0.008512769,0.226472068,0.082815735,0,0.1,0.14187643,0,0,0,0,0,0,0.107142857,0,0,0,0,0,0.055555556,0.082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.158738107,0.149723201,0,0.05,0,0.14187643,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.003082192,0.0405,0,0,0.083333333,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.158738107,0.149723201,0,0.05,0,0.14187643,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.027739726,0.0045,0,0,0.083333333,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6
0.169941346,0.260223048,0.375,0.315789474,0.045454545,0.438164894,0.108108108,0.366795367,0.750260146,0.023535303,0.184952189,0,0.133333333,0.066666667,0.084668192,0.268674699,0.00062619,0.338426966,0.04711161,0.452829409,0.022222222,0,0,0,0,0,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66
0.328481,0.855018587,0.125,0.157894737,0.318181818,0.107712766,0.337837838,0.5,0.296566077,0.000500751,0.042778057,0.389721106,0,0.133333333,0.199084668,0.28313253,0.000702381,0.45705618,0.05027642,0.528913672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.158738107,0.149723201,0,0.05,0,0.14187643,0,0,0,0,0,0.005,0,0,0,0,0.15,0,0,0.027739726,0,0,0,0.083333333,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8
0.328481,0.855018587,0.125,0.157894737,0.318181818,0.107712766,0.337837838,0.5,0.296566077,0.000500751,0.057876195,0.375106564,0,0.133333333,0.199084668,0.277108434,0.000666667,0.401280899,0.048754106,0.491325898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9
0.470469812,1,0.125,0.210526316,0.545454545,0.317154255,0.445945946,0.756756757,0.108220604,0.00891337,0.248012079,0,0.066666667,0,0.14187643,0.334337349,0.000791667,0.371685393,0.048073071,0.667079719,0,0.071428571,0,0,0,0,0,0,0.166027397,0,0,0,0,0,0,0,0,0,0,0.088888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.260729011,0.403345725,0.25,0.210526316,0.272727273,0.278590426,0.27027027,0.287644788,0.765868887,0.018527792,0.172370408,0.024357569,0.016666667,0,0.084668192,0,0,0,0,0,0.033333333,0.107142857,0,0,0,0,0,0,0,0.02,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.260729011,0.403345725,0.25,0.210526316,0.272727273,0.278590426,0.27027027,0.287644788,0.765868887,0.018527792,0.15727227,0.024357569,0.016666667,0,0.084668192,0,0,0,0,0,0.033333333,0.107142857,0,0,0,0,0,0,0,0.08,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.172002942,0.489776952,0.25,0.105263158,0.181818182,0.098071809,0.148648649,0.162162162,0.777315297,0.098647972,0,0.167458288,0.033333333,0,0.14187643,0.289156627,0.000758333,0.552808989,0.047672462,0.550185874,0,0,0,0,0,0,0,0,0.102739726,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.158738107,0.295042778,0.091340884,0.020833333,0.020833333,0.256292906,0.361445783,0.000845238,0.348134831,0.047392036,0.57228418,0.138888889,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.190876711,0.176579926,0.25,0.315789474,0.136363636,0.231715426,0.189189189,0.390926641,0.657648283,0.399098648,0.028032209,0,0.107166667,0,0.266012586,0.319277108,0.000765476,0.382022472,0.046470635,0.725113589,0.171666667,0,0,0,0,0,0,0,0,0,0,0,0.071666667,0,0.1,0,0,0,0.104526365,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.201010473,0.502788104,0.125,0.052631579,0.090909091,0.121675532,0.189189189,0.314671815,0.632674298,0.007511267,0,0,0.016666667,0,0.084668192,0.295180723,0.000821429,0.334157303,0.046871244,0.5755886,0,0.107142857,0,0,0,0,0.111111111,0,0.068493151,0,0,0.178326475,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.193267388,0.62267658,0,0.157894737,0.181818182,0.181515957,0.162162162,0.257722008,0.671175858,0.148723085,0.19124308,0,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0.171232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.193267388,0.62267658,0,0.157894737,0.181818182,0.181515957,0.162162162,0.257722008,0.671175858,0.148723085,0.203824862,0,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0.171232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.193267388,0.62267658,0,0.157894737,0.181818182,0.181515957,0.162162162,0.257722008,0.671175858,0.148723085,0.19124308,0,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0.136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.193267388,0.62267658,0,0.157894737,0.181818182,0.181515957,0.162162162,0.257722008,0.671175858,0.148723085,0.203824862,0,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0.102739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.222787898,0.600371747,0.125,0.052631579,0.045454545,0.030917553,0.162162162,0.247104247,0.64516129,0.028542814,0,0,0,0,0.313501144,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.006509765,0.070457977,0.141273901,0.016666667,0,0.084668192,0.272891566,0.000608333,0.24741573,0,0.438042131,0,0.178571429,0.026666667,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.24
0.159933409,0.473977695,0.25,0.105263158,0.227272727,0.18018617,0.162162162,0.251930502,0.82830385,0.008512769,0.100025164,0.243575691,0.05,0,0.14187643,0.162650602,0.000357143,0.227191011,0.044467591,0.619578686,0,0.026785714,0,0,0,0,0,0,0.020547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.006509765,0.065425264,0.141273901,0.016666667,0,0.084668192,0.272289157,0.000608333,0.250561798,0,0.43102024,0,0.178571429,0.053333333,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.006509765,0.060392552,0.141273901,0.016666667,0,0.084668192,0.271686747,0.000607143,0.249213483,0,0.433085502,0,0.178571429,0.08,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5
0.169941346,0.260223048,0.375,0.315789474,0.045454545,0.438164894,0.108108108,0.366795367,0.750260146,0.023535303,0.189984902,0,0.133333333,0.066666667,0.084668192,0.310843373,0.000682143,0.341123596,0.044307347,0.456278397,0.022222222,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66
0.430689715,0.440520446,0.375,0.473684211,0.5,0.53125,0.391891892,0.691119691,0.662851197,0.018527792,0.188726724,0.124223602,0.05,0.066666667,0.14187643,0.312650602,0.000736905,0.363146067,0.047792645,0.684427922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69
0.140459552,0.269516729,0.25,0.263157895,0.136363636,0.299202128,0.135135135,0.357142857,0.921956296,0.198798197,0,0.495067592,0.083333333,0,0.370709382,0,0,0,0,0,0.233333333,0.714285714,0,0,0,0,0,0,0,0,0,0,0.069444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9
0.165779438,0.483271375,0,0.052631579,0.090909091,0.121675532,0.175675676,0.314671815,0.632674298,0.014521783,0.905888274,0,0.133333333,0.133333333,0.437070938,0.330722892,0.000761905,0.321123596,0.046470635,0.660883932,0,0,0,0,0,0,0,0,0.054794521,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.081457248,0.594795539,0.125,0.052631579,0.181818182,0.113364362,0.081081081,0.085907336,0.718002081,0.198798197,0.503271263,0.316648398,0.333333333,0.333333333,0.542334096,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116658889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.202462301,0.557620818,0.25,0.263157895,0.090909091,0.348404255,0.189189189,0.47972973,0.560874089,0.038557837,0.251635632,0.151016929,0.133333333,0.133333333,0.199084668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.201010473,0.502788104,0.125,0.052631579,0.090909091,0.121675532,0.189189189,0.314671815,0.632674298,0.007511267,0,0,0.016666667,0,0.084668192,0.343373494,0.00075,0.262247191,0.044066982,0.546261875,0,0.107142857,0,0,0,0,0.111111111,0,0.061643836,0,0,0.171467764,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.412783832,0.400557621,1,0.473684211,0.363636364,0.797207447,0.378378378,0.147683398,0.847034339,0.098647972,0.100654253,0.121787846,1,0.666666667,0.187643021,0.284337349,0.000669048,0.364494382,0,0.609665428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.193267388,0.62267658,0,0.157894737,0.181818182,0.181515957,0.162162162,0.257722008,0.671175858,0.148723085,0.203824862,0,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0.136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.193267388,0.62267658,0,0.157894737,0.181818182,0.181515957,0.162162162,0.257722008,0.671175858,0.148723085,0.216406643,0,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0.102739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.281441762,0.641263941,0.125,0.210526316,0.181818182,0.244348404,0.256756757,0.443050193,0.44640999,0.038557837,0,0.155888442,0.033333333,0.033333333,0.084668192,0.241566265,0.000610714,0.490337079,0.050877334,0.561751342,0,0,0,0,0,0,0,0,0.061643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.294595327,0.422862454,0.125,0.315789474,0.045454545,0.116023936,0.108108108,0.126447876,0.635796046,0.00450676,0.006290891,0.198514188,0.066666667,0,0.084668192,0.385542169,0.000857143,0.249662921,0.0448682,0.640231309,0,0.107142857,0,0,0,0,0.166666667,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.378811049,0.774163569,0.25,0.105263158,0.318181818,0.134973404,0.351351351,0.491312741,0.370447451,0.002503756,0.062908908,0.291072951,0.1,0.133333333,0.173913043,0.228915663,0.000559524,0.432359551,0,0.561957869,0,0.071428571,0,0,0,0,0,0,0.068493151,0,0,0,0.277777778,0,0,0,0,0,0.009332711,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.136713835,0.511152416,0.125,0.105263158,0.181818182,0.098071809,0.135135135,0.162162162,0.777315297,0.098647972,0.075490689,0,0.133333333,0.166666667,0.14187643,0.313253012,0.000738095,0.416179775,0.049274898,0.706526229,0,0,0,0,0,0.6,0,0,0,0,0,0.154320988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,12
0.136713835,0.511152416,0.125,0.105263158,0.181818182,0.098071809,0.135135135,0.162162162,0.777315297,0.098647972,0.091343734,0,0.02,0,0.14187643,0.268674699,0.000666667,0.457303371,0.050076116,0.51094589,0,0.178571429,0,0,0,0,0,0,0.051369863,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.158738107,0.149723201,0,0.05,0,0.14187643,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.023116438,0.01125,0,0,0.083333333,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1
0.606748098,0.641263941,0.625,0.684210526,0.318181818,0.587765957,0.581081081,1,0.621227888,0.198798197,0.174886764,0.066983315,0.166666667,0.166666667,0.256292906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,1,0,0,0,12.3
0.544609845,0.421933086,1,0.684210526,0.954545455,0.710771277,0.527027027,0.226833977,0.856399584,0.098647972,0.060392552,0.243575691,0.133333333,0,0.199084668,0.257831325,0.000561905,0,0.044147104,0.506815366,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0.055996267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4
0.606748098,0.641263941,0.625,0.684210526,0.318181818,0.587765957,0.581081081,1,0.621227888,0.198798197,0.200050327,0.066983315,0.166666667,0.166666667,0.256292906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,1,0,0,0,12.4
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.008512769,0.213890287,0,0.033333333,0,0.084668192,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0.020547945,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.42
